Time,Noisy Signal,Clean Signal
214.3999,1007,1243
214.4499,57,1230
214.4999,886,1230
214.5499,1036,1243
214.5999,1366,1269
214.6499,1620,1306
214.6999,1433,1356
214.7499,1760,1416
214.7999,1415,1487
214.8499,1326,1566
214.8999,0,1653
214.9499,1739,1746
214.9999,1870,1844
215.0499,1636,1945
215.0999,2563,2048
215.1499,2484,2150
215.1999,710,2251
215.2499,2170,2349
215.2999,1767,2442
215.3499,2589,2529
215.3999,1805,2608
215.4499,2504,2679
215.4999,2602,2739
215.5499,3055,2789
215.5999,3283,2826
215.6499,2679,2852
215.6999,2638,2865
215.7499,3487,2865
215.7999,3828,2852
215.8499,2699,2826
215.8999,4095,2789
215.9499,2766,2739
215.9999,2340,2679
216.0499,3002,2608
216.0999,2783,2529
216.1499,2154,2442
216.1999,2568,2349
216.2499,297,2251
216.2999,3576,2150
216.3499,1103,2047
216.3999,1537,1945
216.4499,2046,1844
216.4999,804,1746
216.5499,2067,1653
216.5999,0,1566
216.6499,1061,1487
216.6999,2005,1416
216.7499,140,1356
216.7999,2092,1306
216.8499,1288,1269
216.8999,1418,1243
216.9499,1520,1230
216.9999,1098,1230
217.0499,3300,1243
217.0999,1732,1269
217.1499,1704,1306
217.1999,1539,1356
217.2499,1453,1416
217.2999,847,1487
217.3499,1903,1566
217.3999,1805,1653
217.4499,2132,1746
217.4999,1937,1844
217.5499,1237,1945
217.5999,3454,2048
217.6499,2072,2150
217.6999,1813,2251
217.7499,1698,2349
217.7999,2364,2442
217.8499,2512,2529
217.8999,3005,2608
217.9499,2249,2679
217.9999,3059,2739
218.0499,3081,2789
218.0999,2727,2826
218.1499,3560,2852
218.1999,3107,2865
218.2499,3115,2865
218.2999,2668,2852
218.3499,2688,2826
218.3999,3006,2789
218.4499,2505,2739
218.4999,3282,2679
218.5499,2767,2608
218.5999,2649,2529
218.6499,2415,2442
218.6999,2189,2349
218.7499,3887,2251
218.7999,4095,2150
218.8499,1548,2048
218.8999,1632,1945
218.9499,1519,1844
218.9999,966,1746
219.0499,1251,1653
219.0999,744,1566
219.1499,1660,1487
219.1999,1047,1416
219.2499,939,1356
219.2999,1202,1306
219.3499,1537,1269
219.3999,1333,1243
219.4499,1070,1230
219.4999,851,1230
219.5499,1098,1243
219.5999,1243,1269
219.6499,1342,1306
219.6999,467,1356
219.7499,1960,1416
219.7999,1515,1487
219.8499,2521,1566
219.8999,2202,1653
219.9499,2348,1746
219.9999,2078,1844
220.0499,1841,1945
220.0999,1211,2047
220.1499,1796,2150
220.1999,2102,2251
220.2499,2126,2349
220.2999,2462,2442
220.3499,2712,2529
220.3999,2085,2608
220.4499,2648,2679
220.4999,2146,2739
220.5499,3010,2789
220.5999,2492,2826
220.6499,3090,2852
220.6999,3401,2865
220.7499,2779,2865
220.7999,2902,2852
220.8499,2691,2826
220.8999,2810,2789
220.9499,4095,2739
220.9999,2400,2679
221.0499,2091,2608
221.0999,2339,2529
221.1499,2394,2442
221.1999,2391,2349
221.2499,1999,2251
221.2999,2018,2150
221.3499,1566,2048
221.3999,2208,1945
221.4499,968,1844
221.4999,2419,1746
221.5499,2037,1653
221.5999,1388,1566
221.6499,899,1487
221.6999,2819,1416
221.7499,1078,1356
221.7999,1552,1306
221.8499,0,1269
221.8999,1257,1243
221.9499,1167,1230
221.9999,1206,1230
222.0499,1331,1243
222.0999,1092,1269
222.1499,1947,1306
222.1999,1303,1356
222.2499,1697,1416
222.2999,865,1487
222.3499,1472,1566
222.3999,860,1653
222.4499,1896,1746
222.4999,1919,1844
222.5499,2130,1945
222.5999,2083,2047
222.6499,1580,2150
222.6999,1936,2251
222.7499,1784,2349
222.7999,2470,2442
222.8499,4095,2529
222.8999,2686,2608
222.9499,3088,2679
222.9999,3258,2739
223.0499,3573,2789
223.0999,2226,2826
223.1499,3241,2852
223.1999,2766,2865
223.2499,3200,2865
223.2999,3352,2852
223.3499,2186,2826
223.3999,1910,2789
223.4499,2064,2739
223.4999,1862,2679
223.5499,2396,2608
223.5999,2329,2529
223.6499,2414,2442
223.6999,1720,2349
223.7499,2216,2251
223.7999,1887,2150
223.8499,2028,2048
223.8999,1836,1945
223.9499,2016,1844
223.9999,2405,1746
224.0499,1610,1653
224.0999,1833,1566
224.1499,2149,1487
224.1999,1389,1416
224.2499,878,1356
224.2999,868,1306
224.3499,1015,1269
224.3999,1343,1243
224.4499,1038,1230
224.4999,1418,1230
224.5499,1217,1243
224.5999,1440,1269
224.6499,1484,1306
224.6999,1692,1356
224.7499,1418,1416
224.7999,1601,1487
224.8499,2030,1566
224.8999,1601,1653
224.9499,565,1746
224.9999,1815,1844
225.0499,2275,1945
225.0999,1895,2047
225.1499,1488,2150
225.1999,1964,2251
225.2499,1844,2349
225.2999,776,2442
225.3499,3077,2529
225.3999,370,2608
225.4499,2411,2679
225.4999,3051,2739
225.5499,2405,2789
225.5999,2615,2826
225.6499,3226,2852
225.6999,2773,2865
225.7499,2720,2865
225.7999,3329,2852
225.8499,2822,2826
225.8999,3093,2789
225.9499,2875,2739
225.9999,2263,2679
226.0499,2563,2608
226.0999,2729,2529
226.1499,2300,2442
226.1999,2424,2349
226.2499,2274,2251
226.2999,1994,2150
226.3499,2385,2047
226.3999,2824,1945
226.4499,1956,1844
226.4999,1864,1746
226.5499,1692,1653
226.5999,1693,1566
226.6499,1738,1487
226.6999,987,1416
226.7499,1777,1356
226.7999,768,1306
226.8499,955,1269
226.8999,1006,1243
226.9499,1431,1230
226.9999,835,1230
227.0499,1558,1243
227.0999,1534,1269
227.1499,3149,1306
227.1999,1418,1356
227.2499,815,1416
227.2999,1341,1487
227.3499,1834,1566
227.3999,1470,1653
227.4499,1847,1746
227.4999,1838,1844
227.5499,1586,1945
227.5999,1856,2048
227.6499,414,2150
227.6999,4095,2251
227.7499,2198,2349
227.7999,3383,2442
227.8499,2700,2529
227.8999,2463,2608
227.9499,2783,2679
227.9999,2518,2739
228.0499,3289,2789
228.0999,3327,2826
228.1499,3819,2852
228.1999,1711,2865
228.2499,3380,2865
228.2999,2730,2852
228.3499,2826,2826
228.3999,2047,2789
228.4499,2413,2739
228.4999,2156,2679
228.5499,2507,2608
228.5999,2990,2529
228.6499,2392,2442
228.6999,1755,2349
228.7499,2496,2251
228.7999,1297,2150
228.8499,2367,2047
228.8999,1658,1945
228.9499,1824,1844
228.9999,1452,1746
229.0499,1615,1653
229.0999,1429,1566
229.1499,1705,1487
229.1999,1107,1416
229.2499,1350,1356
229.2999,1051,1306
229.3499,669,1269
229.3999,2978,1243
229.4499,1675,1230
229.4999,756,1230
229.5499,1625,1243
229.5999,1196,1269
229.6499,1664,1306
229.6999,1223,1356
229.7499,1390,1416
229.7999,1215,1487
229.8499,2197,1566
229.8999,1488,1653
229.9499,1395,1746
229.9999,2124,1844
230.0499,2256,1945
230.0999,1938,2048
230.1499,2378,2150
230.1999,2527,2251
230.2499,2919,2349
230.2999,2892,2442
230.3499,2787,2529
230.3999,1784,2608
230.4499,2624,2679
230.4999,2425,2739
230.5499,2210,2789
230.5999,2571,2826
230.6499,2655,2852
230.6999,2580,2865
230.7499,2603,2865
230.7999,1456,2852
230.8499,2715,2826
230.8999,3130,2789
230.9499,2241,2739
230.9999,2602,2679
231.0499,2484,2608
231.0999,2530,2529
231.1499,2360,2442
231.1999,2664,2349
231.2499,2087,2251
231.2999,2319,2150
231.3499,1751,2048
231.3999,2679,1945
231.4499,842,1844
231.4999,1692,1746
231.5499,2058,1653
231.5999,1288,1566
231.6499,1573,1487
231.6999,1345,1416
231.7499,1289,1356
231.7999,1073,1306
231.8499,834,1269
231.8999,1275,1243
231.9499,1540,1230
231.9999,0,1230
232.0499,170,1243
232.0999,932,1269
232.1499,1873,1306
232.1999,1489,1356
232.2499,879,1416
232.2999,1207,1487
232.3499,0,1566
232.3999,1490,1653
232.4499,1453,1746
232.4999,1046,1844
232.5499,2337,1945
232.5999,2122,2047
232.6499,2687,2150
232.6999,2215,2251
232.7499,3108,2349
232.7999,2218,2442
232.8499,1838,2529
232.8999,2321,2608
232.9499,2772,2679
232.9999,3404,2739
233.0499,2760,2789
233.0999,2949,2826
233.1499,3883,2852
233.1999,1418,2865
233.2499,2959,2865
233.2999,2989,2852
233.3499,2580,2826
233.3999,2971,2789
233.4499,2786,2739
233.4999,3275,2679
233.5499,3122,2608
233.5999,2734,2529
233.6499,1960,2442
233.6999,2392,2349
233.7499,1998,2251
233.7999,1714,2150
233.8499,2210,2048
233.8999,1833,1945
233.9499,1777,1844
233.9999,2049,1746
234.0499,2049,1653
234.0999,1228,1566
234.1499,1628,1487
234.1999,1399,1416
234.2499,555,1356
234.2999,1234,1306
234.3499,1621,1269
234.3999,1999,1243
234.4499,1117,1230
234.4999,974,1230
234.5499,1049,1243
234.5999,1767,1269
234.6499,1256,1306
234.6999,1569,1356
234.7499,73,1416
234.7999,1250,1487
234.8499,2268,1566
234.8999,1311,1653
234.9499,1711,1746
234.9999,2279,1844
235.0499,1777,1945
235.0999,1733,2047
235.1499,1720,2150
235.1999,1896,2251
235.2499,2038,2349
235.2999,2702,2442
235.3499,2066,2529
235.3999,3976,2608
235.4499,3007,2679
235.4999,1724,2739
235.5499,3682,2789
235.5999,3001,2826
235.6499,4095,2852
235.6999,2558,2865
235.7499,3052,2865
235.7999,2852,2852
235.8499,2909,2826
235.8999,2472,2789
235.9499,2687,2739
235.9999,2771,2679
236.0499,2940,2608
236.0999,2322,2529
236.1499,2159,2442
236.1999,3217,2349
236.2499,2272,2251
236.2999,1743,2150
236.3499,1895,2048
236.3999,2284,1945
236.4499,172,1844
236.4999,1416,1746
236.5499,1688,1653
236.5999,1172,1566
236.6499,2015,1487
236.6999,1012,1416
236.7499,1951,1356
236.7999,1304,1306
236.8499,1039,1269
236.8999,996,1243
236.9499,1583,1230
236.9999,909,1230
237.0499,1221,1243
237.0999,1583,1269
237.1499,441,1306
237.1999,997,1356
237.2499,1722,1416
237.2999,1774,1487
237.3499,1797,1566
237.3999,1888,1653
237.4499,1859,1746
237.4999,1554,1844
237.5499,2108,1945
237.5999,640,2048
237.6499,2759,2150
237.6999,2208,2251
237.7499,2328,2349
237.7999,1649,2442
237.8499,2363,2529
237.8999,3032,2608
237.9499,1767,2679
237.9999,2933,2739
238.0499,3109,2789
238.0999,2706,2826
238.1499,2572,2852
238.1999,2928,2865
238.2499,2741,2865
238.2999,2845,2852
238.3499,2677,2826
238.3999,2618,2789
238.4499,3943,2739
238.4999,2556,2679
238.5499,2387,2608
238.5999,2962,2529
238.6499,2437,2442
238.6999,2634,2349
238.7499,1992,2251
238.7999,2039,2150
238.8499,2257,2047
238.8999,2283,1945
238.9499,1531,1844
238.9999,1287,1746
239.0499,1710,1653
239.0999,1190,1566
239.1499,1224,1487
239.1999,2245,1416
239.2499,1142,1356
239.2999,1015,1306
239.3499,1197,1269
239.3999,1056,1243
239.4499,1436,1230
239.4999,1087,1230
239.5499,1741,1243
239.5999,1547,1269
239.6499,1885,1306
239.6999,1245,1356
239.7499,1975,1416
239.7999,1001,1487
239.8499,1682,1566
239.8999,1701,1653
239.9499,2222,1746
239.9999,2218,1844
240.0499,2382,1945
240.0999,1929,2048
240.1499,1158,2150
240.1999,2815,2251
240.2499,1868,2349
240.2999,2454,2442
240.3499,3233,2529
240.3999,3355,2608
240.4499,2600,2679
240.4999,2811,2739
240.5499,2833,2789
240.5999,1920,2826
240.6499,2561,2852
240.6999,3185,2865
240.7499,3394,2865
240.7999,2888,2852
240.8499,3655,2826
240.8999,3193,2789
240.9499,3308,2739
240.9999,2683,2679
241.0499,3097,2608
241.0999,2452,2529
241.1499,2605,2442
241.1999,2619,2349
241.2499,2505,2251
241.2999,1598,2150
241.3499,1837,2047
241.3999,1960,1945
241.4499,2689,1844
241.4999,1005,1746
241.5499,1524,1653
241.5999,1510,1566
241.6499,2005,1487
241.6999,862,1416
241.7499,838,1356
241.7999,0,1306
241.8499,861,1269
241.8999,1805,1243
241.9499,1153,1230
241.9999,942,1230
242.0499,1400,1243
242.0999,389,1269
242.1499,1392,1306
242.1999,1592,1356
242.2499,1582,1416
242.2999,1863,1487
242.3499,1922,1566
242.3999,2044,1653
242.4499,2207,1746
242.4999,1504,1844
242.5499,2091,1945
242.5999,2203,2048
242.6499,2398,2150
242.6999,2155,2251
242.7499,0,2349
242.7999,1975,2442
242.8499,2285,2529
242.8999,2505,2608
242.9499,2812,2679
242.9999,2512,2739
243.0499,3282,2789
243.0999,2475,2826
243.1499,2647,2852
243.1999,2520,2865
243.2499,2678,2865
243.2999,2966,2852
243.3499,2947,2826
243.3999,2969,2789
243.4499,2420,2739
243.4999,2416,2679
243.5499,2668,2608
243.5999,3206,2529
243.6499,1806,2442
243.6999,2250,2349
243.7499,2173,2251
243.7999,869,2150
243.8499,2127,2047
243.8999,1349,1945
243.9499,1757,1844
243.9999,848,1746
244.0499,1528,1653
244.0999,1604,1566
244.1499,1848,1487
244.1999,1294,1416
244.2499,1931,1356
244.2999,919,1306
244.3499,930,1269
244.3999,2927,1243
244.4499,1358,1230
244.4999,987,1230
244.5499,803,1243
244.5999,790,1269
244.6499,925,1306
244.6999,1781,1356
244.7499,600,1416
244.7999,2764,1487
244.8499,1581,1566
244.8999,1701,1653
244.9499,1311,1746
244.9999,2479,1844
245.0499,427,1945
245.0999,2097,2047
245.1499,159,2150
245.1999,3046,2251
245.2499,2535,2349
245.2999,2118,2442
245.3499,2585,2529
245.3999,2031,2608
245.4499,2713,2679
245.4999,2972,2739
245.5499,2026,2789
245.5999,3380,2826
245.6499,2733,2852
245.6999,2653,2865
245.7499,3026,2865
245.7999,3228,2852
245.8499,2983,2826
245.8999,3563,2789
245.9499,2730,2739
245.9999,2482,2679
246.0499,2790,2608
246.0999,2238,2529
246.1499,2077,2442
246.1999,1622,2349
246.2499,1760,2251
246.2999,2323,2150
246.3499,1201,2048
246.3999,2741,1945
246.4499,1698,1844
246.4999,757,1746
246.5499,2956,1653
246.5999,1169,1566
246.6499,1746,1487
246.6999,1102,1416
246.7499,1355,1356
246.7999,1256,1306
246.8499,1138,1269
246.8999,1082,1243
246.9499,1415,1230
246.9999,1393,1230
247.0499,1422,1243
247.0999,1726,1269
247.1499,1137,1306
247.1999,1469,1356
247.2499,1639,1416
247.2999,1537,1487
247.3499,1472,1566
247.3999,2542,1653
247.4499,2047,1746
247.4999,1523,1844
247.5499,2096,1945
247.5999,1972,2047
247.6499,2211,2150
247.6999,2555,2251
247.7499,2209,2349
247.7999,2048,2442
247.8499,2478,2529
247.8999,4095,2608
247.9499,2196,2679
247.9999,2610,2739
248.0499,3036,2789
248.0999,2276,2826
248.1499,2584,2852
248.1999,3010,2865
248.2499,4095,2865
248.2999,2320,2852
248.3499,1789,2826
248.3999,2979,2789
248.4499,3293,2739
248.4999,2791,2679
248.5499,3845,2608
248.5999,2399,2529
248.6499,2129,2442
248.6999,616,2349
248.7499,2249,2251
248.7999,1923,2150
248.8499,1849,2048
248.8999,1620,1945
248.9499,1860,1844
248.9999,2417,1746
249.0499,2149,1653
249.0999,1900,1566
249.1499,1465,1487
249.1999,1591,1416
249.2499,1238,1356
249.2999,1283,1306
249.3499,972,1269
249.3999,1705,1243
249.4499,575,1230
249.4999,1326,1230
249.5499,1118,1243
249.5999,2083,1269
249.6499,1283,1306
249.6999,446,1356
249.7499,1317,1416
249.7999,1131,1487
249.8499,1770,1566
249.8999,1710,1653
249.9499,2136,1746
249.9999,1569,1844
250.0499,1539,1945
250.0999,2094,2048
250.1499,1924,2150
250.1999,2841,2251
250.2499,2098,2349
250.2999,2128,2442
250.3499,2194,2529
250.3999,2726,2608
250.4499,2322,2679
250.4999,2611,2739
250.5499,2713,2789
250.5999,2375,2826
250.6499,2935,2852
250.6999,2652,2865
250.7499,2474,2865
250.7999,3329,2852
250.8499,2325,2826
250.8999,2908,2789
250.9499,2616,2739
250.9999,2232,2679
251.0499,2481,2608
251.0999,1922,2529
251.1499,3019,2442
251.1999,1997,2349
251.2499,2245,2251
251.2999,2266,2150
251.3499,1867,2047
251.3999,3909,1945
251.4499,1270,1844
251.4999,2992,1746
251.5499,1634,1653
251.5999,2490,1566
251.6499,179,1487
251.6999,1500,1416
251.7499,1277,1356
251.7999,983,1306
251.8499,1506,1269
251.8999,1077,1243
251.9499,875,1230
251.9999,1170,1230
252.0499,1060,1243
252.0999,1195,1269
252.1499,1817,1306
252.1999,1400,1356
252.2499,1190,1416
252.2999,1807,1487
252.3499,1672,1566
252.3999,1236,1653
252.4499,2659,1746
252.4999,1895,1844
252.5499,1582,1945
252.5999,1910,2048
252.6499,1976,2150
252.6999,2265,2251
252.7499,2019,2349
252.7999,1797,2442
252.8499,2741,2529
252.8999,3262,2608
252.9499,130,2679
252.9999,2827,2739
253.0499,2906,2789
253.0999,2683,2826
253.1499,2702,2852
253.1999,2376,2865
253.2499,2212,2865
253.2999,2861,2852
253.3499,3530,2826
253.3999,2977,2789
253.4499,2274,2739
253.4999,2735,2679
253.5499,2898,2608
253.5999,2400,2529
253.6499,2538,2442
253.6999,2790,2349
253.7499,2843,2251
253.7999,1571,2150
253.8499,2022,2047
253.8999,2431,1945
253.9499,2362,1844
253.9999,1525,1746
254.0499,1749,1653
254.0999,1304,1566
254.1499,1865,1487
254.1999,2444,1416
254.2499,1180,1356
254.2999,1285,1306
254.3499,1795,1269
254.3999,1422,1243
254.4499,1630,1230
254.4999,754,1230
254.5499,0,1243
254.5999,925,1269
254.6499,1862,1306
254.6999,1974,1356
254.7499,1068,1416
254.7999,1440,1487
254.8499,2202,1566
254.8999,641,1653
254.9499,1475,1746
254.9999,1916,1844
255.0499,2664,1945
255.0999,2127,2048
255.1499,2627,2150
255.1999,2469,2251
255.2499,2539,2349
255.2999,2106,2442
255.3499,2629,2529
255.3999,3363,2608
255.4499,2912,2679
255.4999,3455,2739
255.5499,3308,2789
255.5999,3626,2826
255.6499,3155,2852
255.6999,3358,2865
255.7499,3181,2865
255.7999,2426,2852
255.8499,3051,2826
255.8999,2271,2789
255.9499,2624,2739
255.9999,2580,2679
256.0499,2289,2608
256.0999,2737,2529
256.1499,2989,2442
256.1999,2726,2349
256.2499,2297,2251
256.2999,1696,2150
256.3499,1717,2047
256.3999,1731,1945
256.4499,1307,1844
256.4999,1849,1746
256.5499,1346,1653
256.5999,2034,1566
256.6499,0,1487
256.6999,1421,1416
256.7499,1211,1356
256.7999,648,1306
256.8499,1004,1269
256.8999,630,1243
256.9499,1166,1230
256.9999,1736,1230
257.0499,1697,1243
257.0999,1555,1269
257.1499,494,1306
257.1999,1100,1356
257.2499,1489,1416
257.2999,1644,1487
257.3499,2160,1566
257.3999,1618,1653
257.4499,1855,1746
257.4999,1345,1844
257.5499,2233,1945
257.5999,1836,2047
257.6499,181,2150
257.6999,1335,2251
257.7499,2874,2349
257.7999,2311,2442
257.8499,2098,2529
257.8999,3107,2608
257.9499,2065,2679
257.9999,2964,2739
258.0499,2978,2789
258.0999,3219,2826
258.1499,2473,2852
258.1999,3049,2865
258.2499,3014,2865
258.2999,2385,2852
258.3499,2764,2826
258.3999,2270,2789
258.4499,2761,2739
258.4999,3381,2679
258.5499,2569,2608
258.5999,2272,2529
258.6499,2113,2442
258.6999,2124,2349
258.7499,1686,2251
258.7999,2093,2150
258.8499,1787,2048
258.8999,1985,1945
258.9499,1891,1844
258.9999,1730,1746
259.0499,1187,1653
259.0999,1455,1566
259.1499,1375,1487
259.1999,1612,1416
259.2499,822,1356
259.2999,1091,1306
259.3499,596,1269
259.3999,1141,1243
259.4499,1139,1230
259.4999,2202,1230
259.5499,1522,1243
259.5999,1671,1269
259.6499,447,1306
259.6999,1196,1356
259.7499,1581,1416
259.7999,1133,1487
259.8499,1740,1566
259.8999,1651,1653
259.9499,1588,1746
259.9999,2451,1844
260.0499,2274,1945
260.0999,2558,2047
260.1499,2305,2150
260.1999,2160,2251
260.2499,2672,2349
260.2999,3271,2442
260.3499,3875,2529
260.3999,2657,2608
260.4499,1814,2679
260.4999,2762,2739
260.5499,2484,2789
260.5999,2664,2826
260.6499,3153,2852
260.6999,2872,2865
260.7499,2409,2865
260.7999,2542,2852
260.8499,2807,2826
260.8999,2816,2789
260.9499,3196,2739
260.9999,2811,2679
261.0499,2241,2608
261.0999,2813,2529
261.1499,2759,2442
261.1999,1764,2349
261.2499,2448,2251
261.2999,2205,2150
261.3499,1672,2048
261.3999,2380,1945
261.4499,2162,1844
261.4999,1663,1746
261.5499,1879,1653
261.5999,1539,1566
261.6499,1556,1487
261.6999,1581,1416
261.7499,982,1356
261.7999,1319,1306
261.8499,1204,1269
261.8999,696,1243
261.9499,753,1230
261.9999,1458,1230
262.0499,1334,1243
262.0999,1496,1269
262.1499,1184,1306
262.1999,1286,1356
262.2499,1512,1416
262.2999,1954,1487
262.3499,1331,1566
262.3999,1042,1653
262.4499,1812,1746
262.4999,1691,1844
262.5499,2024,1945
262.5999,2016,2048
262.6499,1799,2150
262.6999,1678,2251
262.7499,2535,2349
262.7999,2654,2442
262.8499,2948,2529
262.8999,2343,2608
262.9499,2320,2679
262.9999,1934,2739
263.0499,1007,2789
263.0999,4095,2826
263.1499,3187,2852
263.1999,2623,2865
263.2499,2894,2865
263.2999,2929,2852
263.3499,3261,2826
263.3999,2395,2789
263.4499,2889,2739
263.4999,3296,2679
263.5499,2392,2608
263.5999,2825,2529
263.6499,1821,2442
263.6999,1836,2349
263.7499,0,2251
263.7999,3124,2150
263.8499,2022,2048
263.8999,2337,1945
263.9499,2133,1844
263.9999,1969,1746
264.0499,1686,1653
264.0999,2890,1566
264.1499,2139,1487
264.1999,1289,1416
264.2499,1144,1356
264.2999,1649,1306
264.3499,1115,1269
264.3999,1744,1243
264.4499,1530,1230
264.4999,1316,1230
264.5499,369,1243
264.5999,1172,1269
264.6499,1397,1306
264.6999,1084,1356
264.7499,1251,1416
264.7999,1623,1487
264.8499,2170,1566
264.8999,1126,1653
264.9499,2153,1746
264.9999,1549,1844
265.0499,1337,1945
265.0999,1797,2048
265.1499,2057,2150
265.1999,2083,2251
265.2499,2569,2349
265.2999,1801,2442
265.3499,2885,2529
265.3999,3079,2608
265.4499,2925,2679
265.4999,2030,2739
265.5499,2472,2789
265.5999,2655,2826
265.6499,3119,2852
265.6999,2576,2865
265.7499,3099,2865
265.7999,2672,2852
265.8499,2549,2826
265.8999,2252,2789
265.9499,2442,2739
265.9999,2557,2679
266.0499,2348,2608
266.0999,2349,2529
266.1499,2329,2442
266.1999,1847,2349
266.2499,2651,2251
266.2999,1615,2150
266.3499,2608,2047
266.3999,1390,1945
266.4499,2280,1844
266.4999,1332,1746
266.5499,1540,1653
266.5999,1789,1566
266.6499,946,1487
266.6999,1429,1416
266.7499,1434,1356
266.7999,1010,1306
266.8499,806,1269
266.8999,1593,1243
266.9499,1428,1230
266.9999,1356,1230
267.0499,1574,1243
267.0999,1089,1269
267.1499,912,1306
267.1999,1161,1356
267.2499,1073,1416
267.2999,2329,1487
267.3499,443,1566
267.3999,1511,1653
267.4499,2333,1746
267.4999,1667,1844
267.5499,2648,1945
267.5999,1993,2048
267.6499,2273,2150
267.6999,2539,2251
267.7499,2329,2349
267.7999,2286,2442
267.8499,4095,2529
267.8999,2590,2608
267.9499,2899,2679
267.9999,2434,2739
268.0499,2847,2789
268.0999,2774,2826
268.1499,2654,2852
268.1999,3444,2865
268.2499,3061,2865
268.2999,2650,2852
268.3499,2026,2826
268.3999,2616,2789
268.4499,3127,2739
268.4999,3078,2679
268.5499,3110,2608
268.5999,2703,2529
268.6499,2088,2442
268.6999,1766,2349
268.7499,2004,2251
268.7999,4095,2150
268.8499,1854,2047
268.8999,2184,1945
268.9499,645,1844
268.9999,1211,1746
269.0499,1905,1653
269.0999,1815,1566
269.1499,1265,1487
269.1999,1336,1416
269.2499,835,1356
269.2999,1431,1306
269.3499,799,1269
269.3999,750,1243
269.4499,1533,1230
269.4999,1219,1230
